"First","Last","Keeper","Team","Season","Min","Shots","Goals","Saves","Header%","Dist","xG","G-xG","Goals/Shot","xG/Shot","G-xG/Shot","Comp ($K)","Min/96","Shots/96","Goals/96","Saves/96","Header%/96","Dist/96","xG/96","G-xG/96","Comp ($K)/96","extreme1","extreme2","plotnames"
"Jake","Gleeson","Jake Gleeson","POR",2018,576,28,13,15,0.214285714285714,14.090070866106,10.189,2.8105714419173,0.464285714285714,0.363908162788668,0.100377551497047,125.16667,576,4.66666666666667,2.16666666666667,2.5,0.214285714285714,14.090070866106,1.69823809301378,0.468428573652884,125.16667,143,161,"Gleeson 2018"
"Jimmy","Nielsen","Jimmy Nielsen","SKC",2013,NA,98,30,68,0.112244897959184,20.621382436,27.166,2.83444988955054,0.306122448979592,0.277199490922954,0.0289229580566382,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,246,"Nielsen 2013"
"Clement","Diop","Clement Diop","LAG",2017,1417,88,32,56,0.136363636363636,17.6383968686784,29.031,2.96893178134681,0.363636363636364,0.329898502484695,0.0337378611516683,65.625,1417,5.96189131968949,2.16796047988709,3.7939308398024,0.136363636363636,17.6383968686784,1.96681901834207,0.20114146154502,65.625,232,251,"Diop 2017"
"Troy","Perkins","Troy Perkins","POR",2011,NA,127,38,89,0.149606299212598,20.7086013541024,35.026,2.97430126497809,0.299212598425197,0.275792903425369,0.0234196949998275,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,269,294,"Perkins 2011"
"Paolo","Tornaghi","Paolo Tornaghi","CHI",2013,NA,23,11,12,0.173913043478261,18.5737526007826,8.006,2.99428176674934,0.478260869565217,0.348074705793507,0.130186163771711,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,143,"Tornaghi 2013"
"Kevin","Hartman","Kevin Hartman","FCD",2011,NA,120,35,85,0.116666666666667,22.35321770295,31.932,3.0678773084543,0.291666666666667,0.266101022429548,0.0255656442371191,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,277,"Hartman 2011"
"Joe","Willis","Joe Willis","DCU",2012,NA,41,15,26,0.121951219512195,19.554551235439,11.812,3.18779583655496,0.365853658536585,0.28810254057183,0.0777511179647551,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,179,"Willis 2012"
"Matt","Pickens","Matt Pickens","COL",2011,NA,116,40,76,0.129310344827586,20.3642017720862,36.753,3.24734717804376,0.344827586206897,0.316833213982381,0.0279943722245152,157.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,314,"Pickens 2011"
"Troy","Perkins","Troy Perkins","MTL",2014,NA,100,34,66,0.12,19.2811158778,30.656,3.34370087165233,0.34,0.306562991283477,0.0334370087165233,271.83333,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,267,"Perkins 2014"
"Brian","Rowe","Brian Rowe","VAN",2018,979,49,20,29,0.0204081632653061,19.2794305563692,16.632,3.36812876262838,0.408163265306122,0.339425943619829,0.0687373216862934,135,979,4.80490296220633,1.9611848825332,2.84371807967314,0.0204081632653061,19.2794305563692,1.6309087219486,0.330276160584601,135,189,205,"Rowe 2018"
"Luis","Robles","Luis Robles","NYRB",2015,3222,128,42,86,0.15625,18.1931311033487,38.623,3.3771522802415,0.328125,0.301740997810613,0.0263840021893867,151.375,3222,3.81378026070763,1.25139664804469,2.56238361266294,0.15625,18.1931311033487,1.15077386129634,0.10062278674835,151.375,296,332,"Robles 2015"
"Luis","Marin","Luis Marin","SKC",2015,767,30,11,19,0.2,19.3333524993416,7.586,3.41360809100353,0.366666666666667,0.252879730299882,0.113786936366784,NA,767,3.75488917861799,1.3767926988266,2.37809647979139,0.2,19.3333524993416,0.949535362794864,0.427257336031733,NA,127,145,"Marin 2015"
"Sean","Johnson","Sean Johnson","CHI",2011,NA,109,37,72,0.119266055045872,20.172997137156,33.563,3.4367102346103,0.339449541284404,0.307920089590731,0.0315294516936725,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,289,"Johnson 2011"
"Frank","Rost","Frank Rost","NYRB",2011,NA,40,14,26,0.15,20.8603544602,10.454,3.54559422836801,0.35,0.2613601442908,0.0886398557092003,545.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,169,"Rost 2011"
"Joe","Bendik","Joe Bendik","ORL",2018,2379,141,56,85,0.113475177304965,16.9178980888407,52.421,3.57900724944028,0.397163120567376,0.371780090429501,0.0253830301378744,189.0834,2379,5.68978562421185,2.25977301387137,3.43001261034048,0.113475177304965,16.9178980888407,2.11534901389396,0.144423999977414,189.0834,378,382,"Bendik 2018"
"Clint","Irwin","Clint Irwin","TOR",2016,1782,73,23,50,0.164383561643836,18.8959504536305,19.372,3.62847056535146,0.315068493150685,0.265363416912994,0.0497050762376913,107.625,1782,3.93265993265993,1.23905723905724,2.69360269360269,0.164383561643836,18.8959504536305,1.04358407728746,0.195473161769776,107.625,202,211,"Irwin 2016"
"Bryan","Meredith","Bryan Meredith","SEA",2012,NA,34,14,20,0.147058823529412,21.3351603149412,10.365,3.63511713097664,0.411764705882353,0.304849496147746,0.106915209734607,33.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,166,"Meredith 2012"
"David","Bingham","David Bingham","LAG",2018,3260,181,61,120,0.149171270718232,19.3123238691139,57.329,3.67147625712434,0.337016574585635,0.316732175375004,0.0202843992106317,275.00004,3260,5.33006134969325,1.79631901840491,3.53374233128834,0.149171270718232,19.3123238691139,1.68820192617057,0.108117092234336,275.00004,388,391,"Bingham 2018"
"David","Ousted","David Ousted","VAN",2017,2578,136,42,94,0.0955882352941176,19.615360903291,38.323,3.67735948700247,0.308823529411765,0.281784121419099,0.0270394079926652,378.93333,2578,5.0643910007758,1.56400310318076,3.50038789759504,0.0955882352941176,19.615360903291,1.4270649686764,0.136938134504359,378.93333,289,329,"Ousted 2017"
"John","Alvbage","John Alvbage","MIN",2017,236,15,10,5,0.0666666666666667,15.9534979779095,6.188,3.8124305515014,0.666666666666667,0.412504629899907,0.25416203676676,247.748,236,6.10169491525424,4.06779661016949,2.03389830508475,0.0666666666666667,15.9534979779095,2.51697740277909,1.5508192073904,247.748,111,142,"Alvbage 2017"
"Josh","Saunders","Josh Saunders","NYC",2016,3143,152,54,98,0.177631578947368,17.2694404099974,50.183,3.8165678510097,0.355263157894737,0.330154158874936,0.0251089990198006,150,3143,4.64269805917913,1.64937957365574,2.99331848552339,0.177631578947368,17.2694404099974,1.53280607263858,0.116573501017159,150,366,379,"Saunders 2016"
"Joe","Bendik","Joe Bendik","TOR",2013,NA,135,45,90,0.140740740740741,18.0579273167926,41.165,3.83534296713957,0.333333333333333,0.304923385428596,0.0284099479047375,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,347,"Bendik 2013"
"Tyler","Deric","Tyler Deric","HOU",2019,681,34,15,19,0.205882352941176,17.2820800331708,11.158,3.84172876111709,0.441176470588235,0.328184448202438,0.112992022385797,NA,681,4.79295154185022,2.11453744493392,2.6784140969163,0.205882352941176,17.2820800331708,1.57297215702314,0.54156528791078,NA,153,181,"Deric 2019"
"Freddy","Hall","Freddy Hall","TOR",2012,NA,42,15,27,0.19047619047619,18.6243542705714,11.021,3.97926094311436,0.357142857142857,0.262398548973468,0.0947443081693895,44.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,177,"Hall 2012"
"Sean","Johnson","Sean Johnson","CHI",2016,2095,103,35,68,0.106796116504854,18.8384885530538,30.924,4.076032999573,0.339805825242718,0.300232689324534,0.0395731359181845,253,2095,4.71980906921241,1.60381861575179,3.11599045346062,0.106796116504854,18.8384885530538,1.41704096994797,0.186777645803823,253,245,269,"Johnson 2016"
"Spencer","Richey","Spencer Richey","CIN",2019,1843,106,44,62,0.132075471698113,16.1402643100105,39.785,4.2145640223478,0.415094339622642,0.375334301675964,0.0397600379466774,71.667,1843,5.52143244709712,2.29191535539881,3.22951709169832,0.132075471698113,16.1402643100105,2.07238299178221,0.219532363616597,71.667,304,345,"Richey 2019"
"Adam","Larsen Kwarasey","Adam Larsen Kwarasey","POR",2016,626,31,12,19,0.161290322580645,20.3654904126964,7.678,4.32173643165397,0.387096774193548,0.247685921559549,0.139410852633999,335,626,4.75399361022364,1.84025559105431,2.91373801916933,0.161290322580645,20.3654904126964,1.17749728843645,0.662758302617862,335,129,155,"Kwarasey 2016"
"Faryd","Mondragon","Faryd Mondragon","PHI",2011,NA,77,28,49,0.142857142857143,21.0435856897662,23.675,4.32462166632603,0.363636363636364,0.30747244589187,0.0561639177444939,396.66667,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,231,"Mondragon 2011"
"Donovan","Ricketts","Donovan Ricketts","MTL, POR",2012,NA,138,51,87,0.195652173913043,17.807626199558,46.509,4.49089713183431,0.369565217391304,0.337022484551925,0.0325427328393791,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,355,372,"Ricketts 2012"
"Clint","Irwin","Clint Irwin","TOR",2018,671,46,19,27,0.0217391304347826,18.3663421992147,14.486,4.51425591580322,0.41304347826087,0.314907480091234,0.0981359981696352,221.3127,671,6.58122205663189,2.71833084947839,3.8628912071535,0.0217391304347826,18.3663421992147,2.0724760537748,0.64585479570359,221.3127,176,198,"Irwin 2018"
"Steve","Clark","Steve Clark","CLB",2015,3229,167,53,114,0.155688622754491,17.9261615883562,48.455,4.54472840603725,0.317365269461078,0.290151326909957,0.0272139425511213,188.33333,3229,4.96500464540105,1.57572003716321,3.38928460823784,0.155688622754491,17.9261615883562,1.44060268597721,0.135117351185994,188.33333,360,377,"Clark 2015"
"Bobby","Shuttleworth","Bobby Shuttleworth","NER",2013,NA,93,29,64,0.10752688172043,21.0652660135806,24.448,4.55153394900594,0.311827956989247,0.262886731731119,0.0489412252581283,84.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,241,"Shuttleworth 2013"
"Zac","MacMath","Zac MacMath","PHI",2012,NA,134,41,93,0.194029850746269,20.2623962680149,36.335,4.6651341387717,0.305970149253731,0.271155715382301,0.0348144338714306,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,320,"MacMath 2012"
"Stefan","Frei","Stefan Frei","SEA",2014,NA,146,47,99,0.0684931506849315,19.7874197235685,42.244,4.75591085086024,0.321917808219178,0.289343076363971,0.0325747318552071,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,353,"Frei 2014"
"Joe","Bendik","Joe Bendik","TOR",2014,NA,125,43,82,0.152,18.41409526812,38.175,4.82472538313383,0.344,0.305402196934929,0.0385978030650706,147.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,288,335,"Bendik 2014"
"Matt","Van Oekel","Matt Van Oekel","RSL",2017,602,43,21,22,0.0930232558139535,16.1405623126199,16.075,4.92521013805687,0.488372093023256,0.37383232237077,0.114539770652485,96,602,6.85714285714286,3.34883720930233,3.50830564784053,0.0930232558139535,16.1405623126199,2.56342163911385,0.785415570188471,96,186,206,"Oekel 2017"
"Travis","Worra","Travis Worra","DCU",2017,480,25,14,11,0.2,16.9626758434425,9.061,4.93861029841728,0.56,0.362455588063309,0.197544411936691,65.625,480,5,2.8,2.2,0.2,16.9626758434425,1.81227794031654,0.987722059683455,65.625,138,170,"Worra 2017"
"Dan","Kennedy","Dan Kennedy","CHV",2013,NA,160,56,104,0.13125,18.3293778860125,50.946,5.05358541331138,0.35,0.318415091166804,0.0315849088331962,194.16667,NA,NA,NA,NA,NA,NA,NA,NA,NA,373,383,"Kennedy 2013"
"Troy","Perkins","Troy Perkins","MTL",2013,NA,156,47,109,0.153846153846154,19.5602844482628,41.726,5.27371552643311,0.301282051282051,0.267476182522865,0.0338058687591866,246.83333,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,354,"Perkins 2013"
"Andre","Blake","Andre Blake","PHI",2016,3050,149,50,99,0.167785234899329,18.2203707913624,44.678,5.3221373400466,0.335570469798658,0.299851427248009,0.0357190425506483,138,3050,4.68983606557377,1.57377049180328,3.11606557377049,0.167785234899329,18.2203707913624,1.40625403782148,0.167516453981795,138,346,369,"Blake 2016"
"David","Ousted","David Ousted","DCU",2018,1654,79,31,48,0.139240506329114,17.3733750939013,25.603,5.39679452969326,0.392405063291139,0.324091208484895,0.0683138548062438,369.16671,1654,4.58524788391778,1.79927448609432,2.78597339782346,0.139240506329114,17.3733750939013,1.48603852790172,0.313235958192595,369.16671,225,249,"Ousted 2018"
"Tally","Hall","Tally Hall","HOU",2014,NA,110,43,67,0.109090909090909,20.0687779491636,37.505,5.49512179605838,0.390909090909091,0.340953438217651,0.0499556526914399,213.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,282,336,"Hall 2014"
"Bobby","Shuttleworth","Bobby Shuttleworth","NER",2016,1930,85,37,48,0.141176470588235,17.7580522832768,31.391,5.60852549324791,0.435294117647059,0.369311464785319,0.0659826528617401,154.375,1930,4.2279792746114,1.84041450777202,2.38756476683938,0.141176470588235,17.7580522832768,1.56144121898871,0.278973288783316,154.375,246,285,"Shuttleworth 2016"
"Evan","Bush","Evan Bush","MTL",2017,2962,134,49,85,0.126865671641791,18.8047814882049,43.325,5.67529742405058,0.365671641791045,0.323318675939921,0.0423529658511238,136.75,2962,4.34301147873059,1.58811613774477,2.75489534098582,0.126865671641791,18.8047814882049,1.40417672089505,0.183939416849715,136.75,337,363,"Bush 2017"
"Adam","Larsen Kwarasey","Adam Larsen Kwarasey","POR",2015,3133,116,36,80,0.112068965517241,19.9546823879783,29.965,6.03528921342435,0.310344827586207,0.258316472298066,0.052028355288141,260,3133,3.55442068305139,1.10309607405043,2.45132460900096,0.112068965517241,19.9546823879783,0.918165411909116,0.184930662141314,260,238,282,"Kwarasey 2015"
"Stefan","Marinovic","Stefan Marinovic","VAN",2018,2341,109,44,65,0.146788990825688,17.134903431445,37.731,6.26921230950606,0.403669724770642,0.346154015509119,0.0575157092615235,162.5625,2341,4.46988466467322,1.80435711234515,2.66552755232807,0.146788990825688,17.134903431445,1.54726852553926,0.257088586805887,162.5625,283,344,"Marinovic 2018"
"Milos","Kocic","Milos Kocic","TOR",2012,NA,128,46,82,0.1328125,18.4762731797734,39.632,6.36790132809999,0.359375,0.309625770874219,0.0497492291257812,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,348,"Kocic 2012"
"Brian","Rowe","Brian Rowe","LAG",2017,1235,53,21,32,0.150943396226415,19.0301839428262,14.369,6.63063771297769,0.39622641509434,0.271120043151364,0.125106371942975,120,1235,4.11983805668016,1.63238866396761,2.48744939271255,0.150943396226415,19.0301839428262,1.11697067170376,0.515417992263853,120,174,208,"Rowe 2017"
"Andrew","Tarbell","Andrew Tarbell","SJE",2018,2782,147,60,87,0.136054421768707,17.1749987943719,53.253,6.74729887941642,0.408163265306122,0.36226327292914,0.0458999923769824,102,2782,5.0726096333573,2.07045291157441,3.00215672178289,0.136054421768707,17.1749987943719,1.8376201680719,0.232832743502508,102,380,389,"Tarbell 2018"
"Przemyslaw","Tyton","Przemyslaw Tyton","CIN",2019,1461,62,30,32,0.209677419354839,17.2782372272395,23.236,6.76436182732568,0.483870967741935,0.374768357623779,0.109102610118156,328.438,1461,4.07392197125257,1.97125256673511,2.10266940451745,0.209677419354839,17.2782372272395,1.52677704625375,0.444475520481359,328.438,215,243,"Tyton 2019"
"Carlo","Cudicini","Carlo Cudicini","LAG",2013,NA,66,27,39,0.166666666666667,18.9685801187424,20.085,6.91505239183593,0.409090909090909,0.304317388002486,0.104773521088423,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,230,"Cudicini 2013"
"Joe","Bendik","Joe Bendik","TOR",2015,1236,72,27,45,0.138888888888889,17.610883592246,20.021,6.97934324362041,0.375,0.278064677171939,0.0969353228280613,157.375,1236,5.59223300970874,2.09708737864078,3.49514563106796,0.138888888888889,17.610883592246,1.55500246651492,0.542084912125858,157.375,206,226,"Bendik 2015"
"Evan","Bush","Evan Bush","MTL",2019,3097,142,58,84,0.133802816901408,17.3584969959572,50.322,7.6779319727404,0.408450704225352,0.354380760755349,0.0540699434700028,294.667,3097,4.40167904423636,1.79786890539232,2.60381013884404,0.133802816901408,17.3584969959572,1.55987036829736,0.237998537094956,294.667,368,387,"Bush 2019"
"Cody","Cropper","Cody Cropper","NER",2017,2663,120,50,70,0.125,17.65661878645,41.636,8.36443585648795,0.416666666666667,0.346963034529267,0.0697036321373996,65.625,2663,4.32594817874578,1.80247840781074,2.52346977093504,0.125,17.65661878645,1.50094410731399,0.301534300496749,65.625,321,367,"Cropper 2017"
"Clint","Irwin","Clint Irwin","COL",2014,NA,122,49,73,0.139344262295082,18.2622094781639,39.127,9.87281501514265,0.401639344262295,0.320714631023421,0.0809247132388742,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,359,"Irwin 2014"
"Andre","Blake","Andre Blake","PHI",2019,2492,99,40,59,0.141414141414141,18.1013246837012,29.933,10.0666835493453,0.404040404040404,0.302356731824795,0.101683672215609,550.004,2492,3.81380417335474,1.54093097913323,2.27287319422151,0.141414141414141,18.1013246837012,1.1531293656753,0.387801613457923,550.004,237,315,"Blake 2019"
"Dan","Kennedy","Dan Kennedy","CHV",2014,NA,149,57,92,0.187919463087248,18.9012138970268,45.685,11.3146647078275,0.38255033557047,0.306612988538071,0.0759373470323993,213.41667,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,386,"Kennedy 2014"
